t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,num_trip_requests_5,num_cars_region_5,num_charging_cars_region_5,num_trip_requests_6,num_cars_region_6,num_charging_cars_region_6,num_trip_requests_7,num_cars_region_7,num_charging_cars_region_7,num_trip_requests_8,num_cars_region_8,num_charging_cars_region_8,num_trip_requests_9,num_cars_region_9,num_charging_cars_region_9,trial
51,12.8,0.9138316993464052,0.08833333333333333,0.35033333333333333,0.12333333333333334,0.438,12.1,1.0,0.3,0.528,0.002,0.01566666666666667,0.15433333333333335,0.29833333333333334,0.0006666666666666668,0.0,0.001,0.0,0.0,0.6,26.4,8.94999999999999,0.3,20.7,7.649999999999997,0.9,16.1,3.549999999999999,3.0,50.5,15.099999999999998,1.4,29.1,7.549999999999999,2.2,38.3,3.0,0.3,14.9,4.199999999999996,1.2,29.2,12.399999999999991,1.3,50.1,3.0,1.6,24.7,16.299999999999994,0.0
52,9.3,0.9333333333333333,0.089,0.35100000000000003,0.11133333333333333,0.44866666666666666,9.5,0.4,0.4,0.5093333333333334,0.0023333333333333335,0.021333333333333333,0.17866666666666667,0.2866666666666667,0.0003333333333333334,0.0,0.0013333333333333335,0.0,0.0,0.1,27.2,8.94999999999999,0.0,20.9,8.849999999999993,0.6,16.6,2.0,2.0,48.6,11.549999999999999,1.4,32.4,7.549999999999999,1.2,38.2,4.0,0.3,15.2,4.749999999999995,1.1,24.5,8.299999999999994,1.0,51.1,3.549999999999999,1.6,25.3,16.299999999999994,0.0
53,11.9,0.9769747899159664,0.08499999999999999,0.382,0.08966666666666667,0.44333333333333336,12.0,0.3,0.0,0.47866666666666663,0.003333333333333333,0.031,0.21366666666666667,0.2713333333333333,0.0,0.0,0.002,0.0,0.0,0.3,28.4,4.099999999999998,0.4,21.5,7.8499999999999925,0.3,17.1,1.549999999999999,2.0,41.9,15.94999999999999,2.4,33.1,5.099999999999998,1.6,39.2,4.549999999999999,0.8,15.5,4.299999999999994,1.2,21.0,9.649999999999997,1.7,54.6,4.649999999999997,1.2,27.7,13.149999999999986,0.0
54,11.4,0.9811965811965813,0.08966666666666667,0.3963333333333333,0.078,0.43600000000000005,11.5,0.2,0.0,0.45200000000000007,0.004,0.044,0.23633333333333334,0.2613333333333333,0.0003333333333333334,0.0003333333333333334,0.0016666666666666666,0.0,0.0,0.2,26.9,5.099999999999998,0.5,23.4,8.199999999999996,0.5,17.1,2.0,2.7,39.8,12.649999999999997,1.4,33.9,4.099999999999998,1.3,39.4,3.099999999999998,0.2,16.6,1.549999999999999,1.7,23.8,7.549999999999999,1.5,54.7,3.549999999999999,1.4,24.4,6.0,0.0
55,11.4,0.9822222222222223,0.08633333333333335,0.4173333333333334,0.08066666666666666,0.41566666666666663,11.4,0.2,0.0,0.43,0.005333333333333334,0.061,0.2533333333333333,0.24766666666666665,0.0003333333333333334,0.0006666666666666668,0.001666666666666667,0.0,0.0,0.3,26.1,4.549999999999999,0.5,22.6,7.749999999999995,0.4,17.9,3.0,2.5,46.1,14.649999999999997,2.2,33.3,5.0,1.7,38.8,4.0,0.6,16.9,6.099999999999998,0.5,24.1,7.099999999999998,1.5,54.1,3.0,1.2,20.1,3.0,0.0
56,11.0,1.0,0.08766666666666667,0.41900000000000004,0.08033333333333334,0.413,11.2,0.0,0.0,0.399,0.006666666666666666,0.08299999999999999,0.2653333333333333,0.24333333333333335,0.0003333333333333334,0.001,0.0013333333333333335,0.0,0.0,0.2,25.5,5.0,0.5,21.9,7.299999999999994,0.2,17.1,2.099999999999998,2.2,45.9,7.549999999999999,2.0,33.9,4.549999999999999,1.6,39.5,3.549999999999999,0.2,17.5,5.549999999999999,1.3,24.1,6.0,1.0,55.5,3.549999999999999,1.8,19.1,15.149999999999986,0.0
57,9.0,0.9875,0.08866666666666667,0.434,0.07566666666666667,0.40166666666666667,8.9,0.1,0.0,0.37733333333333335,0.009,0.10466666666666666,0.2783333333333333,0.22766666666666668,0.0,0.001,0.002,0.0,0.0,0.5,25.5,5.0,0.0,21.4,3.099999999999998,0.2,17.8,4.549999999999999,2.2,46.0,6.549999999999999,1.6,32.1,5.199999999999996,0.7,40.0,3.549999999999999,0.3,17.5,6.0,0.9,22.4,7.099999999999998,1.2,55.9,3.549999999999999,1.4,21.4,15.149999999999986,0.0
58,11.3,1.0,0.08299999999999999,0.466,0.076,0.375,11.4,0.0,0.0,0.355,0.013666666666666666,0.125,0.29133333333333333,0.21200000000000002,0.0,0.0013333333333333335,0.0016666666666666666,0.0,0.0,0.3,25.1,5.099999999999998,0.5,19.8,2.549999999999999,0.1,17.7,4.099999999999998,3.1,43.6,6.099999999999998,1.1,32.3,5.199999999999996,1.4,42.3,4.099999999999998,0.4,17.3,3.0,1.6,23.0,7.099999999999998,1.6,55.5,3.0,1.2,23.4,14.699999999999985,0.0
59,10.0,1.0,0.079,0.5,0.060333333333333336,0.3606666666666667,10.0,0.0,0.0,0.3403333333333333,0.019666666666666666,0.14966666666666667,0.292,0.19466666666666668,0.0,0.001666666666666667,0.002,0.0,0.0,0.7,25.9,8.749999999999995,0.0,19.6,3.549999999999999,0.4,17.8,4.549999999999999,1.8,42.9,5.0,1.6,33.5,5.749999999999995,1.3,42.8,3.549999999999999,0.4,16.3,2.0,1.1,23.2,5.299999999999994,1.6,56.4,3.549999999999999,1.1,21.6,6.549999999999999,0.0
60,22.4,0.9882447665056361,0.10500000000000001,0.496,0.06533333333333333,0.33366666666666667,22.1,0.3,0.0,0.31366666666666665,0.029333333333333333,0.17066666666666666,0.288,0.19433333333333333,0.0003333333333333334,0.001666666666666667,0.002,0.0,0.0,0.2,26.6,10.649999999999997,0.1,21.5,4.549999999999999,0.9,17.2,4.099999999999998,4.4,39.1,5.549999999999999,3.6,36.9,5.649999999999997,2.7,43.4,4.099999999999998,0.8,15.8,3.0,1.8,22.5,1.549999999999999,2.9,57.0,4.0,5.0,20.0,4.749999999999995,0.0
61,20.7,0.9515554373163069,0.12833333333333335,0.4883333333333333,0.063,0.3203333333333333,20.0,1.0,0.0,0.296,0.037,0.19366666666666668,0.2793333333333333,0.18966666666666668,0.0003333333333333334,0.001666666666666667,0.0023333333333333335,0.0,0.0,0.4,28.1,10.099999999999998,0.7,19.3,4.0,0.8,16.9,4.0,3.8,49.4,8.299999999999994,2.4,34.6,4.299999999999994,3.7,40.3,3.649999999999997,0.5,15.4,3.0,1.6,18.6,1.0,2.8,53.5,4.549999999999999,4.0,23.9,4.199999999999996,0.0
62,21.4,0.9949999999999999,0.143,0.488,0.06366666666666668,0.30533333333333335,22.3,0.0,0.1,0.282,0.04933333333333333,0.21233333333333332,0.2743333333333333,0.17666666666666667,0.0003333333333333334,0.002666666666666667,0.0023333333333333335,0.0,0.0,0.2,25.5,6.749999999999995,0.2,17.9,4.549999999999999,0.5,16.5,3.549999999999999,4.0,63.1,6.099999999999998,3.4,32.5,5.199999999999996,2.7,36.6,2.549999999999999,0.7,15.1,3.0,2.0,13.8,1.0,3.5,50.2,5.0,4.2,28.8,4.299999999999994,0.0
63,22.6,0.986052836052836,0.15833333333333335,0.49399999999999994,0.06,0.2876666666666667,22.3,0.3,0.0,0.261,0.06333333333333334,0.22200000000000003,0.27,0.178,0.0003333333333333334,0.003333333333333333,0.002,0.0,0.0,0.4,23.7,4.549999999999999,0.4,16.4,5.099999999999998,1.0,17.2,2.549999999999999,5.4,64.8,6.0,3.3,30.9,2.549999999999999,2.5,37.8,3.0,0.2,14.5,3.099999999999998,1.3,11.7,0.5499999999999989,2.9,49.5,19.849999999999973,5.2,33.5,3.7499999999999947,0.0
64,22.5,0.9842261904761905,0.15666666666666668,0.515,0.04733333333333333,0.281,22.4,0.3,0.1,0.2546666666666667,0.08033333333333334,0.23900000000000002,0.25566666666666665,0.16466666666666668,0.0006666666666666668,0.0036666666666666666,0.0013333333333333335,0.0,0.0,0.6,22.0,3.549999999999999,0.3,15.4,5.549999999999999,0.4,17.0,1.549999999999999,4.3,67.3,5.649999999999997,3.5,31.0,2.549999999999999,3.6,38.3,3.0,0.9,13.2,2.0,1.9,12.9,0.0,3.3,50.1,18.949999999999967,3.7,32.8,0.5499999999999989,0.0
65,21.4,0.9928571428571429,0.16533333333333333,0.515,0.045,0.27466666666666667,21.5,0.2,0.0,0.24366666666666664,0.09533333333333334,0.2573333333333333,0.23966666666666664,0.15766666666666668,0.0013333333333333335,0.003333333333333333,0.001666666666666667,0.0,0.0,0.3,24.9,2.549999999999999,0.2,16.1,4.549999999999999,0.2,18.0,2.0,4.1,63.5,6.199999999999996,2.9,32.1,2.549999999999999,2.9,38.2,4.0,1.0,12.6,1.549999999999999,1.2,13.9,0.0,3.5,48.5,18.39999999999997,5.1,32.2,0.5499999999999989,0.0
66,25.5,0.9908687258687259,0.16966666666666666,0.536,0.038,0.25633333333333336,25.4,0.3,0.0,0.233,0.11266666666666666,0.26966666666666667,0.22533333333333333,0.15233333333333332,0.0013333333333333335,0.0036666666666666666,0.002,0.0,0.0,0.8,25.3,1.0,0.5,15.7,4.0,0.7,17.1,2.549999999999999,3.7,63.4,4.649999999999997,3.3,33.5,3.0,4.4,38.3,10.049999999999988,1.2,12.2,2.0,2.3,14.4,1.0,3.2,46.5,3.549999999999999,5.4,33.6,0.5499999999999989,0.0
67,23.7,0.9881296296296297,0.1696666666666667,0.5446666666666667,0.04,0.2456666666666667,23.7,0.3,0.0,0.23066666666666666,0.13733333333333334,0.268,0.21666666666666665,0.13966666666666666,0.0016666666666666666,0.0036666666666666666,0.0023333333333333335,0.0,0.0,0.6,25.2,2.0,0.5,13.1,3.0,0.8,14.5,4.099999999999998,3.9,68.4,2.099999999999998,3.9,33.0,3.099999999999998,3.4,37.6,9.599999999999987,1.0,12.7,3.0,2.6,15.4,1.0,2.6,42.2,4.0,4.4,37.9,1.0,0.0
68,19.1,0.9944444444444445,0.16299999999999998,0.562,0.032,0.24300000000000002,19.3,0.1,0.0,0.23333333333333334,0.15833333333333333,0.26766666666666666,0.21233333333333332,0.12,0.0023333333333333335,0.004,0.002,0.0,0.0,0.5,25.5,2.0,0.1,12.3,2.0,0.6,14.9,3.0,3.3,65.6,1.0,2.5,33.6,1.0,2.8,37.9,9.599999999999987,1.0,12.7,2.549999999999999,1.9,14.0,1.0,2.9,44.9,3.549999999999999,3.5,38.6,0.5499999999999989,0.0
69,23.3,0.9690769230769231,0.16333333333333333,0.5816666666666667,0.030000000000000006,0.225,22.6,0.8,0.0,0.229,0.175,0.2653333333333333,0.2086666666666667,0.11333333333333333,0.0023333333333333335,0.005,0.0013333333333333335,0.0,0.0,1.1,25.1,5.3999999999999915,0.6,12.2,2.0,1.1,14.8,2.549999999999999,4.1,62.0,0.5499999999999989,3.3,34.7,1.0,2.7,40.7,10.349999999999982,0.9,13.1,1.549999999999999,3.0,14.4,0.5499999999999989,2.8,47.6,3.549999999999999,3.7,35.4,0.5499999999999989,0.0
70,23.4,0.9865424430641822,0.157,0.5903333333333334,0.03233333333333334,0.22033333333333333,23.9,0.3,0.0,0.23033333333333333,0.19633333333333333,0.26033333333333336,0.2013333333333333,0.10233333333333335,0.002666666666666667,0.005666666666666667,0.0010000000000000002,0.0,0.0,0.6,24.3,7.549999999999999,0.6,11.4,2.0,0.6,14.9,2.549999999999999,3.4,64.6,1.0,3.4,37.9,1.549999999999999,4.3,40.9,11.249999999999984,1.1,13.5,0.5499999999999989,2.0,14.5,0.5499999999999989,3.9,44.4,4.0,3.5,33.6,0.0,0.0
71,22.4,0.9927055702917771,0.17366666666666666,0.583,0.03066666666666667,0.2126666666666667,22.5,0.1,0.1,0.23866666666666667,0.21000000000000002,0.26033333333333336,0.19133333333333333,0.09033333333333333,0.002666666666666667,0.006,0.0006666666666666668,0.0,0.0,0.6,24.2,7.549999999999999,0.5,10.0,2.0,0.4,14.8,1.549999999999999,3.4,66.4,1.0,3.1,41.3,1.0999999999999979,2.7,36.8,9.699999999999985,0.8,12.6,1.0,2.9,15.2,0.0,3.6,41.2,3.549999999999999,4.4,37.5,0.0,0.0
72,64.9,0.9591444103007569,0.2376666666666667,0.5523333333333333,0.04066666666666667,0.16933333333333334,62.3,2.7,0.0,0.23233333333333334,0.233,0.24733333333333335,0.17733333333333334,0.1,0.003,0.005666666666666667,0.0013333333333333335,0.0,0.0,0.9,26.1,4.749999999999995,1.4,10.0,1.549999999999999,0.9,14.4,1.0,12.9,66.5,2.0,8.8,38.4,2.649999999999997,10.7,36.5,15.099999999999998,1.6,12.5,1.549999999999999,3.9,13.7,0.0,8.3,43.9,18.299999999999972,15.5,38.0,0.0,0.0
73,60.7,0.8821555980023948,0.34199999999999997,0.471,0.044333333333333336,0.14266666666666666,55.6,7.2,0.6,0.231,0.24700000000000003,0.24,0.16833333333333333,0.10400000000000001,0.003,0.005666666666666667,0.001,0.0,0.0,1.8,24.8,3.649999999999997,1.1,10.1,2.099999999999998,1.6,13.9,1.0,13.7,77.5,1.549999999999999,8.1,39.8,3.099999999999998,9.5,29.8,14.099999999999998,1.5,11.3,1.549999999999999,3.5,12.6,0.0,7.4,39.6,18.299999999999972,12.5,40.6,0.0,0.0
74,60.2,0.8603333843205803,0.4093333333333334,0.4026666666666666,0.074,0.11400000000000002,58.2,8.2,1.0,0.21366666666666667,0.25666666666666665,0.233,0.16333333333333333,0.12333333333333334,0.004,0.004666666666666667,0.0013333333333333335,0.0,0.0,1.9,24.9,3.649999999999997,0.4,9.3,2.0,1.4,11.7,1.549999999999999,10.6,81.6,1.549999999999999,7.6,39.3,3.099999999999998,8.9,28.5,20.549999999999997,1.3,10.4,2.099999999999998,4.5,13.7,0.5499999999999989,8.6,38.4,26.299999999999994,15.0,42.2,0.0,0.0
75,61.2,0.8229846892055985,0.44666666666666666,0.3816666666666667,0.077,0.09466666666666666,57.1,10.5,1.8,0.205,0.264,0.23066666666666666,0.15033333333333335,0.14033333333333334,0.005,0.004,0.0006666666666666668,0.0,0.0,1.2,22.0,3.099999999999998,0.5,9.3,1.549999999999999,1.7,11.2,2.549999999999999,12.1,90.6,2.099999999999998,7.9,42.7,2.649999999999997,8.5,27.4,20.549999999999997,1.0,9.4,1.549999999999999,4.7,13.5,0.5499999999999989,9.6,33.2,26.099999999999998,14.0,40.7,1.0,0.0
76,63.1,0.8250011782549302,0.4583333333333333,0.3756666666666667,0.09,0.076,60.5,9.9,3.2,0.20299999999999999,0.262,0.22266666666666665,0.13966666666666666,0.16233333333333333,0.004666666666666667,0.005,0.0006666666666666668,0.0,0.0,1.7,21.8,4.649999999999997,0.9,9.2,2.0,0.7,11.4,2.549999999999999,10.9,98.3,3.649999999999997,9.4,43.3,0.5499999999999989,9.9,23.1,20.549999999999997,2.3,8.6,1.549999999999999,6.0,12.9,1.0,7.6,30.0,28.749999999999993,13.7,41.4,1.549999999999999,0.0
77,63.5,0.7717950366289543,0.47733333333333333,0.3863333333333333,0.060333333333333336,0.076,56.7,12.6,4.1,0.22133333333333333,0.26466666666666666,0.21800000000000003,0.12833333333333335,0.15766666666666668,0.004666666666666667,0.004666666666666667,0.0006666666666666668,0.0,0.0,1.5,19.9,4.749999999999995,0.7,8.5,2.0,1.9,12.0,1.549999999999999,13.1,107.6,3.1999999999999957,8.2,41.0,0.0,9.1,16.6,1.549999999999999,2.0,7.0,1.0,5.5,12.9,1.0,8.4,30.4,28.299999999999994,13.1,44.1,2.0,0.0
78,61.5,0.7699565446750617,0.4796666666666667,0.41133333333333333,0.05500000000000001,0.054000000000000006,57.1,12.1,4.9,0.22333333333333333,0.26866666666666666,0.20666666666666664,0.122,0.16933333333333334,0.005,0.004666666666666667,0.0003333333333333334,0.0,0.0,0.9,19.0,4.199999999999996,0.5,7.9,2.0,1.9,12.6,1.549999999999999,11.3,104.9,1.549999999999999,8.9,44.6,1.0,10.7,15.3,5.749999999999995,2.3,7.0,0.5499999999999989,4.2,13.4,1.0,7.8,32.1,28.299999999999994,13.0,43.2,2.0,0.0
79,63.2,0.7928604681489232,0.4686666666666667,0.44066666666666665,0.03666666666666667,0.054000000000000006,59.5,11.4,4.4,0.24233333333333335,0.264,0.19833333333333333,0.11933333333333333,0.16533333333333333,0.005666666666666667,0.004333333333333333,0.0006666666666666668,0.0,0.0,1.1,20.3,1.0,1.2,7.1,2.0,1.2,13.2,2.0,11.0,100.9,1.0,8.7,49.5,1.549999999999999,10.9,16.4,5.199999999999996,2.1,8.3,1.0,4.1,13.5,1.0,9.2,25.9,21.099999999999998,13.7,44.9,2.549999999999999,0.0
80,62.6,0.8146652008108974,0.4766666666666667,0.4293333333333333,0.04,0.054000000000000006,60.4,9.7,3.9,0.2606666666666667,0.2593333333333333,0.19,0.12266666666666666,0.15666666666666668,0.006,0.004333333333333333,0.0003333333333333334,0.0,0.0,1.5,19.3,2.0,0.6,7.4,1.549999999999999,1.6,14.5,2.0,12.5,99.0,2.549999999999999,8.8,53.2,1.549999999999999,9.1,16.2,5.199999999999996,1.9,8.2,1.0,3.2,15.5,1.549999999999999,8.5,21.7,20.549999999999997,14.9,45.0,2.549999999999999,0.0
81,61.4,0.7818025214404377,0.4753333333333333,0.43166666666666664,0.023,0.06999999999999999,55.5,12.2,3.4,0.2823333333333333,0.2586666666666667,0.17933333333333334,0.12133333333333333,0.14766666666666667,0.006666666666666666,0.0036666666666666666,0.0003333333333333334,0.0,0.0,1.4,18.5,2.0,1.0,8.6,1.549999999999999,1.5,12.8,2.0,11.0,105.7,3.549999999999999,7.4,52.0,1.0,10.8,13.6,2.0,1.7,8.8,1.0,2.8,16.4,1.0,9.4,20.8,1.549999999999999,14.4,42.8,3.649999999999997,0.0
82,62.0,0.7401052155942904,0.4616666666666667,0.44266666666666665,0.021333333333333336,0.07433333333333333,54.8,13.9,5.5,0.30166666666666664,0.251,0.174,0.125,0.13899999999999998,0.006333333333333334,0.002666666666666667,0.0003333333333333334,0.0,0.0,1.2,20.9,1.549999999999999,0.7,8.0,1.0999999999999979,1.1,15.5,1.0,11.7,105.0,3.549999999999999,8.6,51.6,1.0,11.9,13.4,2.099999999999998,1.7,8.7,0.0,3.8,18.1,1.0,9.1,16.7,1.0999999999999979,12.2,42.1,4.649999999999997,0.0
83,62.8,0.7227720304935674,0.45499999999999996,0.44699999999999995,0.026000000000000002,0.072,55.3,13.6,7.8,0.31033333333333335,0.24900000000000003,0.16833333333333333,0.13533333333333333,0.128,0.006666666666666666,0.002,0.0003333333333333334,0.0,0.0,0.8,21.0,1.549999999999999,0.8,8.4,1.0999999999999979,1.0,15.2,1.0,11.5,110.5,3.0,8.8,48.6,2.0,9.6,12.4,1.549999999999999,1.6,7.6,0.5499999999999989,4.6,15.6,1.0,8.3,17.1,1.0999999999999979,15.8,43.6,4.549999999999999,0.0
84,116.0,0.6984654193902793,0.5013333333333334,0.42333333333333334,0.03833333333333334,0.037,90.3,31.9,7.4,0.3243333333333333,0.24766666666666665,0.15366666666666667,0.144,0.12033333333333333,0.007666666666666667,0.001666666666666667,0.0006666666666666668,0.0,0.0,1.8,22.3,2.0,1.2,9.2,1.549999999999999,1.3,15.1,1.0,23.9,107.4,3.0,16.4,49.7,2.0,15.9,13.5,2.549999999999999,3.0,7.5,1.0,7.7,14.3,2.0,17.7,16.5,3.549999999999999,27.1,44.5,5.549999999999999,0.0
85,110.0,0.5375866854781661,0.5666666666666667,0.367,0.042333333333333334,0.024,76.2,47.9,17.8,0.3403333333333333,0.23433333333333334,0.14766666666666667,0.153,0.11466666666666667,0.008,0.0013333333333333335,0.0006666666666666668,0.0,0.0,2.0,20.3,2.549999999999999,1.5,8.0,1.549999999999999,2.7,14.1,2.099999999999998,24.6,111.9,3.549999999999999,13.1,52.6,2.0,14.0,16.4,2.0,2.8,6.7,1.0,6.5,14.9,2.0,16.6,17.3,3.549999999999999,26.2,37.8,5.099999999999998,0.0
86,114.2,0.4874135089392067,0.6203333333333333,0.315,0.042333333333333334,0.022333333333333334,79.0,57.9,25.2,0.352,0.22366666666666668,0.14233333333333334,0.16,0.11266666666666666,0.007333333333333333,0.0013333333333333335,0.0006666666666666668,0.0,0.0,2.5,18.9,4.099999999999998,1.4,8.1,2.0,2.6,12.5,2.099999999999998,23.0,105.4,3.0,13.5,52.6,2.549999999999999,13.7,16.9,3.0,1.6,5.1,1.0,7.0,17.1,2.0,17.5,18.3,4.0,31.4,45.1,3.0,0.0
87,117.2,0.46905454149078557,0.6696666666666666,0.27066666666666667,0.03966666666666667,0.02,82.0,59.8,33.3,0.3576666666666667,0.22200000000000003,0.13466666666666666,0.16066666666666668,0.11699999999999999,0.006,0.0013333333333333335,0.0006666666666666668,0.0,0.0,2.6,17.7,4.549999999999999,2.1,7.6,2.099999999999998,2.3,10.8,2.099999999999998,24.2,109.4,4.549999999999999,17.0,50.7,3.0,15.8,17.0,3.0,2.2,5.4,1.0,8.6,18.8,2.0,18.3,17.0,4.0,24.1,45.6,3.549999999999999,0.0
88,110.5,0.45661749034886484,0.7070000000000001,0.22633333333333333,0.046,0.020666666666666667,77.7,58.5,34.1,0.356,0.21800000000000003,0.12966666666666665,0.16633333333333333,0.12233333333333334,0.005333333333333334,0.0016666666666666666,0.0006666666666666668,0.0,0.0,2.1,14.0,4.649999999999997,2.2,6.8,2.0,1.9,11.0,1.0,22.0,119.5,5.549999999999999,14.7,47.1,3.549999999999999,13.9,15.1,3.549999999999999,2.3,4.3,1.549999999999999,7.1,20.4,1.549999999999999,19.4,16.3,4.199999999999996,24.9,45.5,4.649999999999997,0.0
89,119.8,0.43222980738390965,0.7163333333333333,0.21400000000000002,0.05433333333333333,0.015333333333333334,77.0,66.6,34.7,0.35733333333333334,0.20933333333333332,0.129,0.16466666666666668,0.132,0.005333333333333334,0.0016666666666666666,0.0006666666666666668,0.0,0.0,2.9,13.1,3.549999999999999,1.6,7.6,2.0,2.1,9.0,1.0,25.9,122.9,6.099999999999998,14.6,47.3,3.549999999999999,15.4,14.1,4.0,2.7,4.4,2.0,8.7,20.9,2.549999999999999,18.1,16.1,5.0,27.8,44.6,4.0,0.0
90,114.1,0.42142278241124365,0.7196666666666667,0.20566666666666666,0.058666666666666666,0.016,75.8,64.9,40.0,0.36133333333333334,0.19466666666666668,0.13166666666666665,0.15833333333333333,0.146,0.005666666666666667,0.0016666666666666666,0.0006666666666666668,0.0,0.0,1.9,11.1,3.0,1.8,8.0,2.0,2.0,8.7,0.5499999999999989,21.6,120.2,6.549999999999999,15.1,48.6,6.749999999999995,14.6,14.2,3.0,2.6,3.7,1.549999999999999,8.2,21.9,2.549999999999999,18.6,17.0,5.0,27.7,46.6,4.549999999999999,0.0
91,108.7,0.4308501600648641,0.7123333333333333,0.21533333333333332,0.05566666666666666,0.016666666666666666,74.5,60.6,38.5,0.36533333333333334,0.187,0.132,0.15533333333333332,0.15266666666666667,0.006,0.0013333333333333335,0.0003333333333333334,0.0,0.0,1.3,10.6,2.549999999999999,1.2,7.6,1.549999999999999,1.3,9.1,0.5499999999999989,20.7,119.7,7.099999999999998,16.9,49.0,6.199999999999996,13.3,15.3,4.0,2.6,4.5,1.0,7.9,19.5,2.549999999999999,15.2,17.8,4.099999999999998,28.3,46.9,5.549999999999999,0.0
92,115.9,0.4614401091712598,0.7113333333333334,0.2026666666666667,0.059666666666666666,0.02633333333333333,81.3,64.5,30.7,0.363,0.17666666666666667,0.132,0.15533333333333332,0.16566666666666668,0.005666666666666667,0.0016666666666666666,0.0,0.0,0.0,2.2,10.4,2.549999999999999,1.5,7.6,1.549999999999999,2.1,8.2,1.549999999999999,21.6,114.1,8.549999999999999,17.5,50.3,4.649999999999997,15.2,15.4,3.549999999999999,3.1,4.4,1.0,7.8,20.0,1.549999999999999,19.1,18.7,4.0,25.8,50.9,7.0,0.0
93,118.5,0.4425024250326396,0.7263333333333334,0.193,0.06433333333333333,0.01633333333333333,80.6,66.3,36.1,0.34933333333333333,0.176,0.14033333333333334,0.15066666666666667,0.17733333333333334,0.005,0.0013333333333333335,0.0,0.0,0.0,2.4,9.1,2.0,1.7,7.4,2.0,1.5,9.0,3.099999999999998,24.1,120.5,8.649999999999997,15.2,49.6,2.549999999999999,15.1,14.7,3.549999999999999,2.8,4.0,1.0,7.7,19.4,2.0,19.7,16.5,2.549999999999999,28.3,49.8,9.649999999999997,0.0
94,119.0,0.45237530764318584,0.73,0.18933333333333333,0.06266666666666668,0.018,83.6,61.4,40.3,0.35266666666666663,0.16566666666666668,0.14666666666666667,0.151,0.17766666666666667,0.005,0.0013333333333333335,0.0,0.0,0.0,2.1,9.2,2.0,1.1,7.1,1.549999999999999,1.6,9.5,3.099999999999998,26.1,118.4,10.099999999999998,14.8,53.8,4.0,14.4,15.3,3.0,2.5,4.2,1.0,9.4,20.1,2.0,18.7,16.6,3.0,28.3,45.8,7.549999999999999,0.0
95,113.7,0.445348298121474,0.7426666666666667,0.18433333333333332,0.056666666666666664,0.01633333333333333,77.6,60.9,36.6,0.3473333333333333,0.16699999999999998,0.14766666666666667,0.14733333333333334,0.18533333333333332,0.004,0.0013333333333333335,0.0,0.0,0.0,1.9,9.4,2.549999999999999,1.7,6.8,2.0,1.4,10.4,2.649999999999997,22.6,111.5,9.549999999999999,13.7,56.5,5.099999999999998,15.2,15.5,3.549999999999999,2.8,4.2,1.0,9.1,20.7,2.0,18.0,17.0,3.099999999999998,27.3,48.0,7.549999999999999,0.0
96,166.1,0.4503206348802216,0.7786666666666667,0.15133333333333335,0.05733333333333333,0.012666666666666668,101.7,88.6,36.7,0.3426666666666667,0.162,0.14766666666666667,0.14933333333333335,0.19266666666666668,0.004,0.0016666666666666666,0.0,0.0,0.0,2.4,8.9,2.649999999999997,2.1,5.0,2.0,2.4,11.3,1.0,43.1,114.8,9.099999999999998,20.2,56.1,6.0,18.6,15.7,4.0,2.9,4.0,1.0,9.9,20.2,2.549999999999999,25.2,16.8,4.099999999999998,39.3,47.2,6.0,0.0
97,170.7,0.34464576497889715,0.8076666666666666,0.11833333333333333,0.06166666666666667,0.012333333333333333,89.1,106.7,63.5,0.33766666666666667,0.15733333333333333,0.15,0.15266666666666667,0.197,0.0036666666666666666,0.0013333333333333335,0.0003333333333333334,0.0,0.0,1.8,9.2,2.649999999999997,2.7,5.9,2.0,2.5,9.7,1.0,39.6,112.2,7.549999999999999,21.9,59.1,5.649999999999997,22.1,17.3,5.0,2.8,3.6,1.0,10.9,18.1,2.0,25.2,18.5,4.649999999999997,41.2,46.4,6.549999999999999,0.0
98,168.5,0.2593065422626569,0.8366666666666667,0.08266666666666667,0.06733333333333333,0.013333333333333332,70.7,130.0,74.5,0.324,0.15266666666666667,0.15466666666666667,0.15466666666666667,0.20933333333333332,0.003,0.0013333333333333335,0.0003333333333333334,0.0,0.0,2.5,8.7,1.549999999999999,2.4,6.6,2.0,2.4,9.0,1.549999999999999,37.6,111.1,7.549999999999999,22.5,56.5,6.549999999999999,22.0,20.2,6.199999999999996,3.2,2.9,1.0,9.1,16.6,2.0,27.1,19.7,5.099999999999998,39.7,48.7,5.549999999999999,0.0
